n,p_approx,theta_rad,theta_deg
1018910000,21134230471.510944,2.543249118581339,145.71744074507734
1018920000,21134447891.55267,2.543383442848269,145.72513695865865
1018930000,21134665311.69254,2.5435177657939843,145.73283309653988
1018940000,21134882731.930553,2.5436520874185278,145.74052915872358
1018950000,21135100152.266705,2.5437864077218557,145.7482251452072
1018960000,21135317572.700996,2.543920726704102,145.75592105599839
1018970000,21135534993.23343,2.544055044365177,145.76361689109206
1018980000,21135752413.864002,2.5441893607052597,145.77131265049843
1018990000,21135969834.592705,2.5443236757242156,145.77900833420983
1019000000,21136187255.41955,2.54445798942209,145.78670394222883
1019010000,21136404676.34453,2.5445923017990166,145.79439947456308
1019020000,21136622097.367645,2.544726612854995,145.8020949312126
1019030000,21136839518.48889,2.5448609225899808,145.8097903121748
1019040000,21137056939.70827,2.544995231004019,145.8174856174523
1019050000,21137274361.025784,2.5451295380971093,145.82518084704503
1019060000,21137491782.441425,2.5452638438693858,145.8328760009607
1019070000,21137709203.955196,2.5453981483208032,145.84057107919676
1019080000,21137926625.567097,2.5455324514513626,145.8482660817532
1019090000,21138144047.277126,2.5456667532611075,145.85596100863256
1019100000,21138361469.08528,2.5458010537501283,145.86365585983998
1019110000,21138578890.99156,2.5459353529183795,145.8713506353729
1019120000,21138796312.995968,2.5460696507659057,145.87904533523385
1019130000,21139013735.098495,2.5462039472927525,145.88673995942543
1019140000,21139231157.29915,2.5463382424988743,145.89443450794505
1019150000,21139448579.597923,2.5464725363844054,145.9021289808004
1019160000,21139666001.99482,2.5466068289492565,145.90982337798636
1019170000,21139883424.489834,2.5467411201935617,145.9175176995106
1019180000,21140100847.08297,2.546875410117276,145.92521194537056
1019190000,21140318269.77422,2.547009698720489,145.93290611557137
1019200000,21140535692.56359,2.5471439860031557,145.94060021011046
1019210000,21140753115.451077,2.5472782719653213,145.9482942289904
1019220000,21140970538.436676,2.54741255660703,145.95598817221372
1019230000,21141187961.52039,2.547546839928326,145.963682039783
1019240000,21141405384.70222,2.547681121929166,145.9713758316957
1019250000,21141622807.982162,2.547815402609638,145.9790695479569
1019260000,21141840231.360214,2.547949681969743,145.9867631885666
1019270000,21142057654.836376,2.548083960009525,145.9944567535274
1019280000,21142275078.41065,2.5482182367290283,146.00215024284182
1019290000,21142492502.08303,2.5483525121281643,146.00984365650476
1019300000,21142709925.853516,2.5484867862071114,146.01753699452644
1019310000,21142927349.72211,2.5486210589658254,146.0252302569043
1019320000,21143144773.68881,2.5487553304043056,146.03292344363837
1019330000,21143362197.753613,2.5488896005226414,146.04061655473373
1019340000,21143579621.916523,2.5490238693207883,146.04830959018784
1019350000,21143797046.177536,2.5491581367987908,146.05600255000326
1019360000,21144014470.536648,2.549292402956783,146.06369543418765
1019370000,21144231894.993862,2.549426667794631,146.07138824273335
1019380000,21144449319.549175,2.549560931312424,146.07908097564547
1019390000,21144666744.202587,2.549695193510207,146.08677363292657
1019400000,21144884168.954098,2.5498294543880236,146.0944662145792
1019410000,21145101593.803707,2.5499637139458304,146.1021587206008
1019420000,21145319018.751408,2.550097972183671,146.10985115099396
1019430000,21145536443.797203,2.5502322291016357,146.11754350576376
1019440000,21145753868.941097,2.550366484699679,146.12523578490766
1019450000,21145971294.183083,2.550500738977891,146.13292798843077
1019460000,21146188719.52316,2.550634991936226,146.14062011633052
1019470000,21146406144.961327,2.5507692435747744,146.14831216861205
1019480000,21146623570.497585,2.550903493893446,146.15600414527023
1019490000,21146840996.131935,2.55103774289242,146.1636960463153
1019500000,21147058421.86437,2.5511719905716514,146.17138787174468
1019510000,21147275847.694893,2.55130623693123,146.17907962156352
1019520000,21147493273.623505,2.5514404819710212,146.18677129576412
1019530000,21147710699.650196,2.5515747256912036,146.19446289435672
1019540000,21147928125.774975,2.551708968091778,146.20215441734132
1019550000,21148145551.997837,2.5518432091726986,146.20984586471536
1019560000,21148362978.318787,2.5519774489340556,146.21753723648396
1019570000,21148580404.737812,2.5521116873758487,146.22522853264712
1019580000,21148797831.25492,2.5522459244981226,146.2329197532074
1019590000,21149015257.870106,2.5523801603008773,146.2406108981648
1019600000,21149232684.583374,2.552514394784113,146.2483019675193
1019610000,21149450111.394714,2.552648627947963,146.2559929612786
1019620000,21149667538.304134,2.5527828597923383,146.26368387943756
1019630000,21149884965.31163,2.5529170903173286,146.27137472200133
1019640000,21150102392.417202,2.553051319522978,146.27906548897244
1019650000,21150319819.620846,2.553185547409242,146.28675618034833
1019660000,21150537246.922565,2.5533197739762103,146.29444679613414
1019670000,21150754674.322353,2.5534539992238376,146.3021373363273
1019680000,21150972101.820213,2.553588223152214,146.3098278009329
1019690000,21151189529.416145,2.5537224457613386,146.317518189951
1019700000,21151406957.11014,2.5538566670512566,146.3252085033841
1019710000,21151624384.90221,2.5539908870219676,146.3328987412322
1019720000,21151841812.792343,2.554125105673517,146.34058890349792
1019730000,21152059240.780544,2.5542593230059487,146.34827899018376
1019740000,21152276668.86681,2.5543935390192183,146.35596900128718
1019750000,21152494097.05114,2.554527753713415,146.3636589368133
1019760000,21152711525.333534,2.554661967088539,146.3713487967621
1019770000,21152928953.713985,2.5547961791446347,146.37903858113617
1019780000,21153146382.192505,2.5549303898817475,146.38672828993805
1019790000,21153363810.76908,2.5550645992998313,146.39441792316518
1019800000,21153581239.443718,2.555198807398932,146.40210748082012
1019810000,21153798668.21641,2.5553330141791832,146.40979696291055
1019820000,21154016097.087166,2.555467219640451,146.4174863694288
1019830000,21154233526.055973,2.555601423782824,146.42517570037995
1019840000,21154450955.122837,2.5557356266063924,146.43286495576916
1019850000,21154668384.287758,2.5558698281111116,146.44055413559386
1019860000,21154885813.55073,2.5560040282970253,146.4482432398566
1019870000,21155103242.911755,2.5561382271641344,146.45593226855738
1019880000,21155320672.370834,2.5562724247125277,146.46362122170132
1019890000,21155538101.92796,2.556406620942205,146.47131009928842
1019900000,21155755531.58314,2.556540815853123,146.47899890131612
1019910000,21155972961.336365,2.556675009445369,146.48668762778954
1019920000,21156190391.187637,2.556809201719034,146.4943762787138
1019930000,21156407821.13696,2.5569433926740275,146.50206485408376
1019940000,21156625251.18433,2.5570775823104395,146.50975335390456
1019950000,21156842681.329742,2.557211770628225,146.51744177817363
1019960000,21157060111.573196,2.5573459576275184,146.52513012689866
1019970000,21157277541.914696,2.5574801433082746,146.53281840007708
1019980000,21157494972.354237,2.5576143276705383,146.54050659771144
1019990000,21157712402.89182,2.557748510714354,146.54819471980431
